invoiceno,stockcode,quantity,invoicedate,customerid
536500,21755,6,2010-12-01 12:35:00.000000,17377
540268,22457,48,2011-01-06 11:25:00.000000,13458
537213,21700,2,2010-12-05 15:26:00.000000,12748
541429,22343,24,2011-01-18 09:44:00.000000,14688
540458,20725,10,2011-01-07 12:28:00.000000,12501
537036,85135C,1,2010-12-03 17:28:00.000000,15545
541405,21035,6,2011-01-17 15:17:00.000000,12683
541615,84378,3,2011-01-20 10:43:00.000000,16395
538902,22585,24,2010-12-15 10:04:00.000000,14150
536851,20682,24,2010-12-03 09:49:00.000000,12967
537141,82482,6,2010-12-05 12:57:00.000000,15570
540984,22882,1,2011-01-12 15:44:00.000000,14167
537523,22645,12,2010-12-07 11:45:00.000000,14176
536464,22759,1,2010-12-01 12:23:00.000000,17968
539374,22795,2,2010-12-17 11:40:00.000000,14769
537669,22644,12,2010-12-08 08:58:00.000000,16863
539470,22461,1,2010-12-19 14:03:00.000000,14472
540538,22274,1,2011-01-09 14:36:00.000000,17841
539282,22749,4,2010-12-16 15:45:00.000000,16770
537463,21544,12,2010-12-07 10:08:00.000000,12681
540469,22745,3,2011-01-07 14:04:00.000000,12484
537765,20749,1,2010-12-08 12:08:00.000000,14606
540566,22354,2,2011-01-10 10:58:00.000000,17811
537204,21018,15,2010-12-05 14:45:00.000000,15555
537368,C2,1,2010-12-06 12:40:00.000000,14911
538513,22639,2,2010-12-12 14:21:00.000000,15454
540856,22727,4,2011-01-12 10:16:00.000000,16655
539079,22111,6,2010-12-16 08:39:00.000000,17496
536975,21888,4,2010-12-03 14:04:00.000000,14911
538453,21867,6,2010-12-12 12:26:00.000000,16779
537754,22070,1,2010-12-08 11:16:00.000000,16081
539637,22843,2,2010-12-20 15:22:00.000000,14083
540163,22032,12,2011-01-05 11:52:00.000000,13089
536532,21984,48,2010-12-01 13:24:00.000000,12433
538176,21181,48,2010-12-10 09:48:00.000000,17675
538196,POST,8,2010-12-10 10:56:00.000000,12731
539053,21034,1,2010-12-15 16:32:00.000000,16725
538509,22319,12,2010-12-12 13:37:00.000000,14413
C538062,21430,-1,2010-12-09 13:40:00.000000,17702
539324,22312,1,2010-12-16 19:51:00.000000,14985
536520,22754,1,2010-12-01 12:43:00.000000,14729
541292,21216,4,2011-01-17 13:30:00.000000,15596
537196,22834,1,2010-12-05 13:55:00.000000,15426
540997,51014A,12,2011-01-13 09:55:00.000000,17368
539292,22222,3,2010-12-16 16:42:00.000000,16539
537409,21262,6,2010-12-06 15:00:00.000000,15194
537393,22629,24,2010-12-06 13:59:00.000000,13089
537382,22572,6,2010-12-06 13:13:00.000000,16710
537842,85123A,5,2010-12-08 15:12:00.000000,13140
539338,22651,144,2010-12-17 10:54:00.000000,17404
539468,22113,4,2010-12-19 13:31:00.000000,15044
541115,22300,12,2011-01-13 15:34:00.000000,12578
538057,22616,24,2010-12-09 13:38:00.000000,13102
538507,22791,15,2010-12-12 13:26:00.000000,15547
539255,22636,2,2010-12-16 14:26:00.000000,16316
540550,22690,2,2011-01-10 09:11:00.000000,12539
539009,82494L,3,2010-12-15 13:24:00.000000,13221
540702,22505,4,2011-01-11 09:58:00.000000,13491
540680,21931,100,2011-01-10 16:24:00.000000,15311
536412,22144,1,2010-12-01 11:49:00.000000,17920
541120,22619,4,2011-01-14 09:13:00.000000,12490
536975,20981,12,2010-12-03 14:04:00.000000,14911
540704,22761,1,2011-01-11 10:04:00.000000,17742
537193,22189,6,2010-12-05 13:49:00.000000,15023
540354,22473,8,2011-01-06 14:58:00.000000,13576
540288,84927E,1,2011-01-06 12:45:00.000000,17634
540353,22840,1,2011-01-06 14:53:00.000000,13764
538832,22771,24,2010-12-14 13:03:00.000000,17158
540277,21232,72,2011-01-06 12:18:00.000000,14258
538518,21609,2,2010-12-12 16:14:00.000000,14505
536527,20713,10,2010-12-01 13:04:00.000000,12662
C539667,21285,-24,2010-12-21 10:47:00.000000,13148
537334,20829,3,2010-12-06 12:06:00.000000,16719
541602,21165,1,2011-01-19 17:17:00.000000,17231
540530,21977,24,2011-01-09 14:02:00.000000,14755
539294,22277,1,2010-12-16 16:45:00.000000,15532
537354,21722,1,2010-12-06 12:23:00.000000,12748
537801,22762,8,2010-12-08 13:08:00.000000,15221
537395,20975,2,2010-12-06 14:05:00.000000,15356
539077,84949,144,2010-12-16 08:05:00.000000,13089
C538834,22618,-1,2010-12-14 13:06:00.000000,14415
541281,21333,2,2011-01-17 11:59:00.000000,17988
541256,22727,2,2011-01-16 14:36:00.000000,13048
540469,37482P,6,2011-01-07 14:04:00.000000,12484
541684,22988,12,2011-01-20 15:22:00.000000,15498
537859,21121,2,2010-12-08 16:11:00.000000,14030
538866,22504,3,2010-12-14 14:40:00.000000,17841
538210,22558,12,2010-12-10 11:44:00.000000,14256
541678,20758,3,2011-01-20 14:13:00.000000,17771
539088,22768,32,2010-12-16 09:45:00.000000,13093
536409,22664,1,2010-12-01 11:45:00.000000,17908
539760,21739,3,2010-12-21 17:16:00.000000,17400
538863,20617,2,2010-12-14 14:15:00.000000,16919
541262,85064,1,2011-01-16 15:50:00.000000,18069
539491,22445,1,2010-12-20 10:09:00.000000,14646
541316,22423,1,2011-01-17 14:27:00.000000,13209
536947,84536A,16,2010-12-03 12:29:00.000000,13013
540043,84879,16,2011-01-04 14:21:00.000000,15164
537624,21563,1,2010-12-07 14:41:00.000000,12748
540680,21240,2,2011-01-10 16:24:00.000000,15311
540456,21955,2,2011-01-07 12:14:00.000000,13534
537126,21125,1,2010-12-05 12:13:00.000000,18118
538354,22109,8,2010-12-10 15:45:00.000000,16873
537828,84754,12,2010-12-08 14:43:00.000000,15680
539044,22630,3,2010-12-15 15:47:00.000000,15727
537225,20774,1,2010-12-05 16:41:00.000000,12748
537045,21876,2,2010-12-05 10:54:00.000000,15038
540545,22062,2,2011-01-09 15:35:00.000000,13451
540149,71459,24,2011-01-05 11:00:00.000000,12921
540353,22963,6,2011-01-06 14:53:00.000000,13764
540096,22608,144,2011-01-04 15:43:00.000000,13253
541138,20972,12,2011-01-14 10:42:00.000000,12553
540040,22467,36,2011-01-04 14:20:00.000000,12483
537238,85099B,5,2010-12-06 10:03:00.000000,16161
541569,21246,6,2011-01-19 12:14:00.000000,13520
537133,21591,2,2010-12-05 12:29:00.000000,18156
537046,82486,1,2010-12-05 10:58:00.000000,18109
536533,22825,2,2010-12-01 13:31:00.000000,16955
539009,21658,4,2010-12-15 13:24:00.000000,13221
537764,20686,1,2010-12-08 12:06:00.000000,16893
537144,84536B,1,2010-12-05 13:00:00.000000,15880
538827,21065,24,2010-12-14 12:59:00.000000,14298
539459,48188,1,2010-12-17 17:33:00.000000,12839
540288,21843,1,2011-01-06 12:45:00.000000,17634
537375,22634,2,2010-12-06 12:55:00.000000,17019
537050,22834,2,2010-12-05 11:10:00.000000,14800
538533,22067,2,2010-12-13 10:31:00.000000,14796
539050,22739,1,2010-12-15 16:21:00.000000,12577
540172,22587,1,2011-01-05 12:29:00.000000,18109
537792,21584,12,2010-12-08 12:56:00.000000,16385
538248,22470,2,2010-12-10 12:14:00.000000,18116
539829,82613B,20,2010-12-22 12:47:00.000000,12734
536946,22813,12,2010-12-03 12:28:00.000000,13013
538263,22670,12,2010-12-10 12:44:00.000000,18065
540509,22985,25,2011-01-09 11:27:00.000000,14800
538890,22529,2,2010-12-14 16:39:00.000000,12867
541038,22386,3,2011-01-13 12:10:00.000000,16395
536957,22940,18,2010-12-03 12:43:00.000000,17809
540991,22457,6,2011-01-12 16:52:00.000000,16525
540098,22382,1,2011-01-04 15:50:00.000000,16241
539408,POST,3,2010-12-17 12:56:00.000000,12720
538086,22405,3,2010-12-09 14:44:00.000000,12872
541293,20676,1,2011-01-17 13:39:00.000000,15311
540520,22891,1,2011-01-09 12:31:00.000000,17555
539985,22666,24,2010-12-23 15:16:00.000000,15856
537111,22557,5,2010-12-05 12:08:00.000000,14810
538202,21812,6,2010-12-10 11:19:00.000000,14667
540529,20719,20,2011-01-09 13:50:00.000000,16748
541113,21531,1,2011-01-13 15:18:00.000000,16775
540415,22766,4,2011-01-07 10:47:00.000000,16889
537399,22149,3,2010-12-06 14:31:00.000000,13030
C540307,85014A,-6,2011-01-06 12:58:00.000000,15823
541289,21664,3,2011-01-17 13:23:00.000000,14606
541293,21210,2,2011-01-17 13:39:00.000000,15311
539082,22934,6,2010-12-16 09:22:00.000000,13317
541417,22805,10,2011-01-17 16:23:00.000000,16033
538240,22816,24,2010-12-10 12:00:00.000000,16062
541214,22113,8,2011-01-14 13:41:00.000000,15570
538346,21166,12,2010-12-10 14:53:00.000000,17865
539725,48187,1,2010-12-21 13:58:00.000000,17211
541676,22983,12,2011-01-20 14:01:00.000000,15379
537375,84997C,2,2010-12-06 12:55:00.000000,17019
537372,21165,3,2010-12-06 12:52:00.000000,16919
540013,21080,5,2011-01-04 11:30:00.000000,16255
539333,22113,4,2010-12-17 09:52:00.000000,13627
540680,84989A,1,2011-01-10 16:24:00.000000,15311
540242,22178,6,2011-01-05 15:30:00.000000,15046
539981,22112,3,2010-12-23 14:35:00.000000,13304
C540164,22246,-12,2011-01-05 12:02:00.000000,14911
536396,84029G,6,2010-12-01 10:51:00.000000,17850
537065,21892,12,2010-12-05 11:57:00.000000,12567
537422,22295,12,2010-12-06 15:27:00.000000,17812
540461,22417,24,2011-01-07 12:44:00.000000,15139
538002,21630,2,2010-12-09 11:48:00.000000,14932
539211,21903,4,2010-12-16 12:15:00.000000,16743
539215,21135,8,2010-12-16 12:42:00.000000,15574
539607,20617,6,2010-12-20 14:10:00.000000,12681
539305,21098,12,2010-12-16 17:37:00.000000,14334
541115,21561,6,2011-01-13 15:34:00.000000,12578
537359,22575,16,2010-12-06 12:30:00.000000,14825
536532,22494,24,2010-12-01 13:24:00.000000,12433
540992,21327,3,2011-01-12 16:57:00.000000,17364
541406,22457,3,2011-01-17 15:19:00.000000,14657
541238,22326,2,2011-01-16 10:42:00.000000,16746
538170,22834,20,2010-12-09 19:32:00.000000,13969
539211,22789,4,2010-12-16 12:15:00.000000,16743
540496,21518,12,2011-01-07 17:18:00.000000,15485
536575,22095,252,2010-12-01 16:01:00.000000,13777
537372,21181,2,2010-12-06 12:52:00.000000,16919
540413,22722,4,2011-01-07 10:29:00.000000,15194
536571,85032D,6,2010-12-01 15:37:00.000000,14696
537154,22727,1,2010-12-05 13:05:00.000000,15808
539225,21356,12,2010-12-16 13:02:00.000000,15379
541262,84950,6,2011-01-16 15:50:00.000000,18069
536412,22144,2,2010-12-01 11:49:00.000000,17920
537634,21688,6,2010-12-07 15:15:00.000000,16775
541631,22629,12,2011-01-20 10:48:00.000000,12637
537882,22114,4,2010-12-09 09:25:00.000000,15079
538744,85150,2,2010-12-14 11:26:00.000000,15356
537603,22835,4,2010-12-07 12:49:00.000000,14673
541631,22750,8,2011-01-20 10:47:00.000000,12637
539095,22144,6,2010-12-16 10:18:00.000000,16037
540003,22427,3,2011-01-04 10:37:00.000000,16875
538521,21527,6,2010-12-13 09:02:00.000000,14180
541260,84375,3,2011-01-16 15:44:00.000000,16059
537034,22745,6,2010-12-03 17:20:00.000000,13081
539379,85014A,3,2010-12-17 11:43:00.000000,15780
541241,22269,2,2011-01-16 11:08:00.000000,13782
537354,21890,2,2010-12-06 12:23:00.000000,12748
539272,22371,4,2010-12-16 15:29:00.000000,15759
541524,22960,6,2011-01-19 10:49:00.000000,17091
538508,21479,2,2010-12-12 13:32:00.000000,15998
540520,22174,2,2011-01-09 12:31:00.000000,17555
541249,22355,10,2011-01-16 13:18:00.000000,13700
538518,21738,3,2010-12-12 16:14:00.000000,14505
540407,20679,6,2011-01-07 09:55:00.000000,16839
536527,22244,12,2010-12-01 13:04:00.000000,12662
537799,21078,10,2010-12-08 13:07:00.000000,15916
540953,84375,1,2011-01-12 13:16:00.000000,14587
539472,21719,1,2010-12-19 14:23:00.000000,15581
537879,85123A,6,2010-12-09 08:34:00.000000,14243
540021,21164,1,2011-01-04 12:51:00.000000,17841
537793,85099B,100,2010-12-08 12:57:00.000000,15032
540411,21213,48,2011-01-07 10:24:00.000000,16551
539379,22692,2,2010-12-17 11:43:00.000000,15780
537034,22348,12,2010-12-03 17:20:00.000000,13081
541585,22760,1,2011-01-19 14:22:00.000000,14180
536401,84509A,2,2010-12-01 11:21:00.000000,15862
536857,22078,3,2010-12-03 10:33:00.000000,16883
537036,84792,1,2010-12-03 17:28:00.000000,15545
539470,21258,1,2010-12-19 14:03:00.000000,14472
537890,22937,6,2010-12-09 10:04:00.000000,15358
536532,21870,24,2010-12-01 13:24:00.000000,12433
540247,22629,2,2011-01-05 15:56:00.000000,15464
540184,21524,2,2011-01-05 13:40:00.000000,15266
541595,21564,3,2011-01-19 16:08:00.000000,14606
538826,21108,9,2010-12-14 12:58:00.000000,12370
536398,22835,8,2010-12-01 10:52:00.000000,13448
C539258,21258,-2,2010-12-16 14:30:00.000000,16233
541259,22476,8,2011-01-16 15:38:00.000000,14404
537052,84946,72,2010-12-05 11:15:00.000000,16839
540163,21504,24,2011-01-05 11:52:00.000000,13089
540647,22846,1,2011-01-10 14:57:00.000000,17406
537196,22278,1,2010-12-05 13:55:00.000000,15426
538844,84997D,20,2010-12-14 13:19:00.000000,14680
537463,21137,4,2010-12-07 10:08:00.000000,12681
537050,22418,12,2010-12-05 11:10:00.000000,14800
538035,84341B,1,2010-12-09 13:03:00.000000,16065
539484,22973,12,2010-12-19 15:44:00.000000,15640
540639,22398,12,2011-01-10 12:28:00.000000,13107
537629,22444,24,2010-12-07 15:03:00.000000,17419
538151,22622,24,2010-12-09 16:28:00.000000,16163
540866,21239,96,2011-01-12 11:21:00.000000,17324
541371,22585,12,2011-01-17 14:51:00.000000,13983
540501,84951B,12,2011-01-09 10:43:00.000000,13162
537202,20970,1,2010-12-05 14:25:00.000000,14506
540946,82613C,20,2011-01-12 12:43:00.000000,12359
541593,84949,6,2011-01-19 15:20:00.000000,17611
540647,22624,1,2011-01-10 14:57:00.000000,17406
541122,84968C,1,2011-01-14 09:23:00.000000,12708
538722,21756,7,2010-12-14 11:12:00.000000,17975
538371,22083,10,2010-12-12 11:07:00.000000,15570
540247,22862,1,2011-01-05 15:56:00.000000,15464
540353,22425,1,2011-01-06 14:53:00.000000,13764
540986,22505,4,2011-01-12 16:14:00.000000,15291
540691,82583,12,2011-01-11 08:50:00.000000,17450
541263,22570,12,2011-01-16 16:10:00.000000,16843
537567,22818,24,2010-12-07 11:59:00.000000,18119
539333,84755,16,2010-12-17 09:52:00.000000,13627
540999,21426,48,2011-01-13 10:08:00.000000,13694
539840,21988,12,2010-12-22 14:28:00.000000,12383
540345,22189,12,2011-01-06 13:19:00.000000,14299
537246,20726,10,2010-12-06 10:27:00.000000,12808
538664,22784,12,2010-12-13 15:46:00.000000,14733
541405,22895,12,2011-01-17 15:17:00.000000,12683
539502,21905,3,2010-12-20 11:14:00.000000,14099
540829,84970S,36,2011-01-11 14:38:00.000000,13784
539088,22629,24,2010-12-16 09:45:00.000000,13093
540453,21181,48,2011-01-07 11:54:00.000000,13426
537822,22646,12,2010-12-08 14:22:00.000000,13523
541206,22898,100,2011-01-14 12:24:00.000000,14646
537396,75013B,1,2010-12-06 14:08:00.000000,17223
537441,22423,2,2010-12-06 17:26:00.000000,13564
538799,20713,10,2010-12-14 11:48:00.000000,15039
540809,20967,8,2011-01-11 12:37:00.000000,18095
537691,47566,5,2010-12-08 10:39:00.000000,13842
540357,21873,108,2011-01-06 15:14:00.000000,13093
536528,21587,1,2010-12-01 13:17:00.000000,15525
537809,22508,4,2010-12-08 13:28:00.000000,14217
536947,21094,12,2010-12-03 12:29:00.000000,13013
541588,21212,24,2011-01-19 14:43:00.000000,14307
538896,21883,24,2010-12-15 09:09:00.000000,16145
540511,22031,12,2011-01-09 11:34:00.000000,14472
540372,20679,3,2011-01-06 16:41:00.000000,13081
537458,22866,24,2010-12-07 09:55:00.000000,17091
540415,22090,6,2011-01-07 10:47:00.000000,16889
537793,47504K,12,2010-12-08 12:57:00.000000,15032
540691,22884,16,2011-01-11 08:50:00.000000,17450
537794,22766,2,2010-12-08 13:01:00.000000,16713
536947,22072,4,2010-12-03 12:29:00.000000,13013
538592,85123A,4,2010-12-13 11:47:00.000000,15854
540824,22311,6,2011-01-11 13:31:00.000000,12728
539766,84375,6,2010-12-22 11:11:00.000000,14092
537395,21877,2,2010-12-06 14:05:00.000000,15356
537793,20718,3,2010-12-08 12:57:00.000000,15032
540149,21231,12,2011-01-05 11:00:00.000000,12921
537400,84819,2,2010-12-06 14:36:00.000000,17191
537751,22822,4,2010-12-08 11:04:00.000000,17706
540502,22679,10,2011-01-09 10:50:00.000000,13183
540520,70006,2,2011-01-09 12:31:00.000000,17555
C537132,22788,-2,2010-12-05 12:29:00.000000,15221
538862,22834,6,2010-12-14 14:11:00.000000,16710
538197,22725,2,2010-12-10 10:56:00.000000,14419
538783,22795,16,2010-12-14 11:38:00.000000,14961
540353,21928,2,2011-01-06 14:53:00.000000,13764
539462,22109,16,2010-12-19 11:19:00.000000,14032
538209,85049C,1,2010-12-10 11:42:00.000000,12748
C538803,22508,-2,2010-12-14 11:55:00.000000,16262
539263,22595,12,2010-12-16 14:36:00.000000,16560
539867,22834,24,2010-12-23 10:38:00.000000,13922
539993,22303,6,2011-01-04 10:00:00.000000,13313
537883,22963,12,2010-12-09 09:27:00.000000,14437
540099,21669,12,2011-01-04 16:41:00.000000,15808
537825,82484,2,2010-12-08 14:36:00.000000,15005
541591,21773,48,2011-01-19 14:52:00.000000,15831
536407,22632,6,2010-12-01 11:34:00.000000,17850
541280,22969,24,2011-01-17 11:57:00.000000,15296
538198,22988,6,2010-12-10 11:01:00.000000,17827
541240,21213,1,2011-01-16 11:07:00.000000,16206
536401,84744,1,2010-12-01 11:21:00.000000,15862
538888,21913,3,2010-12-14 16:23:00.000000,17912
538629,21617,2,2010-12-13 13:10:00.000000,17799
541274,22669,5,2011-01-17 11:24:00.000000,15696
538849,22906,3,2010-12-14 13:31:00.000000,14415
C538105,79163,-1,2010-12-09 15:18:00.000000,16781
540411,47504H,24,2011-01-07 10:24:00.000000,16551
539293,15056N,3,2010-12-16 16:42:00.000000,18223
C537805,35004C,-1,2010-12-08 13:18:00.000000,15311
537153,21918,17,2010-12-05 13:03:00.000000,16718
C539067,22865,-12,2010-12-15 16:55:00.000000,15194
538077,22570,1,2010-12-09 14:19:00.000000,14667
539722,21212,48,2010-12-21 13:45:00.000000,14911
539010,22356,6,2010-12-15 13:24:00.000000,15005
537462,20727,4,2010-12-07 10:06:00.000000,17228
539049,22411,10,2010-12-15 16:21:00.000000,15615
541522,22730,4,2011-01-19 09:54:00.000000,17419
539471,21506,12,2010-12-19 14:16:00.000000,17358
541205,21745,2,2011-01-14 12:23:00.000000,18106
537065,22615,24,2010-12-05 11:57:00.000000,12567
538652,84997C,2,2010-12-13 15:12:00.000000,17890
537126,21931,3,2010-12-05 12:13:00.000000,18118
538183,20961,20,2010-12-10 10:21:00.000000,16265
537041,22726,4,2010-12-05 10:36:00.000000,16033
538346,22974,12,2010-12-10 14:53:00.000000,17865
539826,82484,6,2010-12-22 12:39:00.000000,15044
541138,22355,20,2011-01-14 10:42:00.000000,12553
536521,22854,1,2010-12-01 12:48:00.000000,12748
538839,22167,1,2010-12-14 13:10:00.000000,14606
537819,22966,12,2010-12-08 13:55:00.000000,15298
540777,22697,8,2011-01-11 11:15:00.000000,13144
540267,22858,48,2011-01-06 11:12:00.000000,12415
538198,22741,48,2010-12-10 11:01:00.000000,17827
540413,22965,6,2011-01-07 10:29:00.000000,15194
540464,84406B,8,2011-01-07 13:17:00.000000,14298
540479,84991,24,2011-01-07 15:19:00.000000,14889
540273,84536A,32,2011-01-06 11:57:00.000000,17368
539408,20973,24,2010-12-17 12:56:00.000000,12720
537126,22210,1,2010-12-05 12:13:00.000000,18118
539730,22804,6,2010-12-21 14:54:00.000000,13487
538009,20751,12,2010-12-09 12:17:00.000000,14911
537065,84963A,4,2010-12-05 11:57:00.000000,12567
540372,22432,18,2011-01-06 16:41:00.000000,13081
538625,17164B,5,2010-12-13 12:50:00.000000,14544
540073,22424,3,2011-01-04 14:47:00.000000,16814
540265,22822,2,2011-01-06 10:46:00.000000,15271
540157,21380,1,2011-01-05 11:41:00.000000,15311
540469,84987,2,2011-01-07 14:04:00.000000,12484
538497,22834,9,2010-12-12 12:44:00.000000,14684
537868,22094,12,2010-12-08 16:49:00.000000,12433
537369,85035C,1,2010-12-06 12:41:00.000000,17860
537126,84898F,1,2010-12-05 12:13:00.000000,18118
540410,21086,12,2011-01-07 10:04:00.000000,12530
537054,22301,3,2010-12-05 11:40:00.000000,16931
536975,84558A,6,2010-12-03 14:04:00.000000,14911
536408,21754,3,2010-12-01 11:41:00.000000,14307
538374,21931,1,2010-12-12 11:17:00.000000,14159
539421,21609,6,2010-12-17 14:21:00.000000,14016
C538341,22727,-1,2010-12-10 14:03:00.000000,15514
536863,22960,1,2010-12-03 11:19:00.000000,17967
538630,22483,12,2010-12-13 13:25:00.000000,14565
540915,21669,12,2011-01-12 12:00:00.000000,13267
538518,22837,4,2010-12-12 16:14:00.000000,14505
538108,22082,10,2010-12-09 15:23:00.000000,17456
541658,22435,3,2011-01-20 12:16:00.000000,15529
538660,85099F,30,2010-12-13 15:37:00.000000,15808
538783,20727,10,2010-12-14 11:38:00.000000,14961
540538,20970,1,2011-01-09 14:36:00.000000,17841
538183,21464,2,2010-12-10 10:21:00.000000,16265
538378,21034,2,2010-12-12 11:26:00.000000,14577
540798,16161U,25,2011-01-11 12:11:00.000000,17365
540113,22510,8,2011-01-05 09:11:00.000000,13126
541518,22556,48,2011-01-19 09:05:00.000000,12451
541012,22367,4,2011-01-13 11:48:00.000000,17019
540511,22782,2,2011-01-09 11:34:00.000000,14472
541413,21742,1,2011-01-17 16:14:00.000000,13859
538065,21411,3,2010-12-09 13:57:00.000000,13982
541207,22228,12,2011-01-14 12:27:00.000000,17685
537042,22969,12,2010-12-05 10:45:00.000000,13838
540031,22469,6,2011-01-04 13:50:00.000000,17975
538011,84992,5,2010-12-09 12:24:00.000000,14896
540239,22326,6,2011-01-05 14:48:00.000000,12682
541015,22795,2,2011-01-13 11:57:00.000000,16315
539470,85152,2,2010-12-19 14:03:00.000000,14472
541290,22537,24,2011-01-17 13:25:00.000000,17288
