invoiceno,stockcode,quantity,invoicedate,customerid
537399,21407,1,2010-12-06 14:31:00.000000,13030
537894,22585,12,2010-12-09 10:16:00.000000,12621
541570,22505,48,2011-01-19 12:34:00.000000,14646
539263,21527,2,2010-12-16 14:36:00.000000,16560
538051,79000,12,2010-12-09 13:24:00.000000,18041
538248,22616,12,2010-12-10 12:14:00.000000,18116
538863,20658,3,2010-12-14 14:15:00.000000,16919
538998,85178,36,2010-12-15 12:08:00.000000,15061
541430,22060,12,2011-01-18 09:50:00.000000,12356
539836,22834,4,2010-12-22 13:46:00.000000,17894
539654,22962,30,2010-12-20 17:05:00.000000,17340
540990,21843,1,2011-01-12 16:51:00.000000,17048
537081,21914,36,2010-12-05 12:00:00.000000,15332
540702,22343,24,2011-01-11 09:58:00.000000,13491
537262,22685,2,2010-12-06 11:26:00.000000,15039
540469,22507,2,2011-01-07 14:04:00.000000,12484
540412,85066,2,2011-01-07 10:27:00.000000,13842
538012,22470,1,2010-12-09 12:32:00.000000,14527
539447,21880,24,2010-12-17 16:00:00.000000,12395
537365,20914,6,2010-12-06 12:38:00.000000,15078
538207,48116,1,2010-12-10 11:33:00.000000,12748
537915,22561,12,2010-12-09 10:55:00.000000,12797
537224,21807,1,2010-12-05 16:24:00.000000,13174
538864,79321,12,2010-12-14 14:26:00.000000,17739
538369,22549,3,2010-12-12 11:06:00.000000,17251
538827,84660A,60,2010-12-14 12:59:00.000000,14298
537822,20914,6,2010-12-08 14:22:00.000000,13523
539160,22659,12,2010-12-16 11:43:00.000000,16746
537209,21719,3,2010-12-05 15:12:00.000000,14606
536539,48138,2,2010-12-01 14:03:00.000000,15165
541214,22111,3,2011-01-14 13:41:00.000000,15570
540397,35241,1,2011-01-06 18:57:00.000000,13187
538368,85084,1,2010-12-12 10:57:00.000000,15503
540514,21390,24,2011-01-09 11:43:00.000000,15708
537871,22548,1,2010-12-08 17:20:00.000000,12748
538998,84952C,72,2010-12-15 12:08:00.000000,15061
538108,22571,12,2010-12-09 15:23:00.000000,17456
539312,84078A,12,2010-12-16 18:01:00.000000,15197
538708,79067,4,2010-12-14 10:43:00.000000,16202
540857,21218,24,2011-01-12 10:20:00.000000,16779
537265,22197,6,2010-12-06 11:26:00.000000,15919
541371,22627,2,2011-01-17 14:51:00.000000,13983
538156,21192,6,2010-12-09 16:53:00.000000,15555
540826,22041,6,2011-01-11 14:00:00.000000,13102
537818,21539,6,2010-12-08 13:53:00.000000,12766
537400,22963,12,2010-12-06 14:36:00.000000,17191
540267,20675,72,2011-01-06 11:12:00.000000,12415
538095,22338,2,2010-12-09 14:55:00.000000,17097
536394,22866,96,2010-12-01 10:39:00.000000,13408
538174,22491,12,2010-12-10 09:35:00.000000,12471
541240,21357,1,2011-01-16 11:07:00.000000,16206
538991,22910,40,2010-12-15 11:53:00.000000,17511
537144,84744,1,2010-12-05 13:00:00.000000,15880
537335,20731,1,2010-12-06 12:15:00.000000,15048
536990,POST,1,2010-12-03 15:14:00.000000,12793
540999,21424,48,2011-01-13 10:08:00.000000,13694
539039,21206,10,2010-12-15 15:00:00.000000,13124
540458,20719,10,2011-01-07 12:28:00.000000,12501
537772,22114,1,2010-12-08 12:35:00.000000,18043
537472,21801,36,2010-12-07 11:11:00.000000,12971
537081,22554,24,2010-12-05 12:00:00.000000,15332
539629,22971,6,2010-12-20 14:51:00.000000,14062
538518,21446,4,2010-12-12 16:14:00.000000,14505
538497,22755,2,2010-12-12 12:44:00.000000,14684
541238,21781,1,2011-01-16 10:42:00.000000,16746
539487,22801,4,2010-12-20 09:22:00.000000,16153
540188,22716,12,2011-01-05 13:57:00.000000,16771
539404,22652,1,2010-12-17 12:24:00.000000,17315
536538,21469,1,2010-12-01 13:54:00.000000,14594
541596,21324,3,2011-01-19 16:19:00.000000,17602
540501,85174,16,2011-01-09 10:43:00.000000,13162
537141,22191,1,2010-12-05 12:57:00.000000,15570
537081,85114B,24,2010-12-05 12:00:00.000000,15332
539587,22197,36,2010-12-20 13:10:00.000000,14298
540957,82599,2,2011-01-12 13:30:00.000000,15311
536975,22299,24,2010-12-03 14:04:00.000000,14911
538508,85049E,2,2010-12-12 13:32:00.000000,15998
539439,20969,4,2010-12-17 15:14:00.000000,13869
537594,47559B,20,2010-12-07 12:28:00.000000,12647
536396,21871,6,2010-12-01 10:51:00.000000,17850
537882,22112,3,2010-12-09 09:25:00.000000,15079
537395,21904,1,2010-12-06 14:05:00.000000,15356
540915,22726,4,2011-01-12 12:00:00.000000,13267
539095,22968,2,2010-12-16 10:18:00.000000,16037
537447,84665,4,2010-12-07 09:21:00.000000,13963
540533,21931,4,2011-01-09 14:12:00.000000,15005
537762,22150,6,2010-12-08 12:01:00.000000,16558
536590,22776,1,2010-12-01 16:52:00.000000,13065
537045,90175A,1,2010-12-05 10:54:00.000000,15038
537369,21089,2,2010-12-06 12:41:00.000000,17860
539222,22384,10,2010-12-16 13:00:00.000000,14621
540511,22227,6,2011-01-09 11:34:00.000000,14472
538354,85178,36,2010-12-10 15:45:00.000000,16873
540489,21755,3,2011-01-07 16:32:00.000000,13593
540372,22936,6,2011-01-06 16:41:00.000000,13081
538346,21175,12,2010-12-10 14:53:00.000000,17865
538510,84247E,2,2010-12-12 13:47:00.000000,18004
537608,35958,6,2010-12-07 13:20:00.000000,15024
540906,22348,36,2011-01-12 11:51:00.000000,16701
540543,22507,3,2011-01-09 15:23:00.000000,14395
538533,21231,18,2010-12-13 10:31:00.000000,14796
540501,21111,24,2011-01-09 10:43:00.000000,13162
540240,85111,72,2011-01-05 15:09:00.000000,17585
541260,22917,4,2011-01-16 15:44:00.000000,16059
538163,21867,1,2010-12-09 17:27:00.000000,17841
537045,21485,1,2010-12-05 10:54:00.000000,15038
538064,20982,2,2010-12-09 13:47:00.000000,15271
541293,84378,1,2011-01-17 13:39:00.000000,15311
538163,22174,11,2010-12-09 17:27:00.000000,17841
541669,20832,6,2011-01-20 12:29:00.000000,17315
539217,22699,6,2010-12-16 12:46:00.000000,15394
539454,85123A,5,2010-12-17 17:12:00.000000,17377
536401,47570B,1,2010-12-01 11:21:00.000000,15862
540278,21174,2,2011-01-06 12:31:00.000000,15719
539728,22515,6,2010-12-21 14:26:00.000000,16270
538418,72598,2,2010-12-12 12:00:00.000000,17372
539471,22669,5,2010-12-19 14:16:00.000000,17358
540163,84247G,12,2011-01-05 11:52:00.000000,13089
538032,22696,6,2010-12-09 12:59:00.000000,14479
538839,21357,1,2010-12-14 13:10:00.000000,14606
540692,21883,12,2011-01-11 09:12:00.000000,14320
538418,22572,2,2010-12-12 12:00:00.000000,17372
541676,21755,3,2011-01-20 14:01:00.000000,15379
537822,21217,2,2010-12-08 14:22:00.000000,13523
538056,22752,1,2010-12-09 13:34:00.000000,17198
540163,21313,24,2011-01-05 11:52:00.000000,13089
539002,21801,2,2010-12-15 12:30:00.000000,14527
541406,22251,3,2011-01-17 15:19:00.000000,14657
541678,23233,25,2011-01-20 14:13:00.000000,17771
539731,22343,216,2010-12-21 15:05:00.000000,14646
540179,22729,2,2011-01-05 12:54:00.000000,16033
538858,84050,72,2010-12-14 13:58:00.000000,16553
537207,20979,1,2010-12-05 15:06:00.000000,17402
C539063,22191,-6,2010-12-15 16:50:00.000000,15107
537179,22866,72,2010-12-05 13:29:00.000000,13767
539654,22729,9,2010-12-20 17:05:00.000000,17340
541244,82567,1,2011-01-16 12:35:00.000000,15535
539484,22937,3,2010-12-19 15:44:00.000000,15640
541523,22192,1,2011-01-19 10:09:00.000000,17708
537620,84029E,8,2010-12-07 14:00:00.000000,13880
538558,90129A,1,2010-12-13 10:58:00.000000,13069
537022,72802A,6,2010-12-03 15:45:00.000000,12725
538836,22470,1,2010-12-14 13:09:00.000000,12748
540348,22263,4,2011-01-06 13:56:00.000000,12841
538171,20971,2,2010-12-09 20:01:00.000000,17530
540260,21868,12,2011-01-06 09:40:00.000000,13097
540359,22196,10,2011-01-06 15:29:00.000000,18041
538069,84536B,3,2010-12-09 14:08:00.000000,16795
539080,21195,48,2010-12-16 08:41:00.000000,16607
541595,85129B,6,2011-01-19 16:08:00.000000,14606
538836,22141,80,2010-12-14 13:09:00.000000,12748
537369,22632,1,2010-12-06 12:41:00.000000,17860
541260,22967,1,2011-01-16 15:44:00.000000,16059
537435,21527,4,2010-12-06 16:58:00.000000,17920
540472,21700,12,2011-01-07 14:22:00.000000,18179
537201,22579,24,2010-12-05 14:19:00.000000,12472
541430,22131,24,2011-01-18 09:50:00.000000,12356
540515,21588,2,2011-01-09 11:54:00.000000,15059
537794,82483,2,2010-12-08 13:01:00.000000,16713
536520,21794,1,2010-12-01 12:43:00.000000,14729
540803,22721,2,2011-01-11 12:30:00.000000,14669
537762,22086,40,2010-12-08 12:01:00.000000,16558
538994,48184,4,2010-12-15 12:05:00.000000,17525
540644,22568,4,2011-01-10 14:16:00.000000,16303
536464,85099C,1,2010-12-01 12:23:00.000000,17968
541485,21161,1,2011-01-18 13:05:00.000000,18118
539246,21361,1,2010-12-16 13:33:00.000000,14606
539647,22561,1,2010-12-20 16:08:00.000000,15460
538382,22555,3,2010-12-12 11:37:00.000000,17218
541414,22851,3,2011-01-17 16:14:00.000000,18212
540482,22646,2,2011-01-07 15:48:00.000000,14672
537472,22594,24,2010-12-07 11:11:00.000000,12971
538855,21916,24,2010-12-14 13:50:00.000000,16503
539452,22666,6,2010-12-17 17:06:00.000000,15856
C539640,22774,-1,2010-12-20 15:27:00.000000,15311
538198,21442,24,2010-12-10 11:01:00.000000,17827
540172,22507,1,2011-01-05 12:29:00.000000,18109
538207,21239,6,2010-12-10 11:33:00.000000,12748
540017,82613D,20,2011-01-04 11:48:00.000000,13963
540033,84997B,72,2011-01-04 14:12:00.000000,13680
541253,84520B,1,2011-01-16 13:51:00.000000,17841
539316,22666,1,2010-12-16 18:38:00.000000,17848
541112,21383,12,2011-01-13 15:17:00.000000,18085
538998,84347,480,2010-12-15 12:08:00.000000,15061
538370,22224,2,2010-12-12 11:06:00.000000,16923
539038,16156S,25,2010-12-15 14:45:00.000000,15641
540455,21094,12,2011-01-07 12:07:00.000000,12583
538065,22465,12,2010-12-09 13:57:00.000000,13982
537365,20711,10,2010-12-06 12:38:00.000000,15078
538991,22968,16,2010-12-15 11:53:00.000000,17511
537137,47559B,4,2010-12-05 12:43:00.000000,16327
C540244,71459,-1,2011-01-05 15:40:00.000000,17213
540163,22132,24,2011-01-05 11:52:00.000000,13089
539647,22520,1,2010-12-20 16:08:00.000000,15460
536412,22197,5,2010-12-01 11:49:00.000000,17920
541277,20975,10,2011-01-17 11:46:00.000000,12673
541281,22892,1,2011-01-17 11:59:00.000000,17988
539731,22345,216,2010-12-21 15:05:00.000000,14646
539607,22356,10,2010-12-20 14:10:00.000000,12681
536943,35957,48,2010-12-03 12:11:00.000000,17884
537634,21617,1,2010-12-07 15:15:00.000000,16775
539728,22519,6,2010-12-21 14:26:00.000000,16270
538508,22654,2,2010-12-12 13:32:00.000000,15998
539468,22111,8,2010-12-19 13:31:00.000000,15044
541524,22524,10,2011-01-19 10:49:00.000000,17091
538146,21933,5,2010-12-09 16:10:00.000000,15596
C538701,22644,-1,2010-12-14 10:25:00.000000,16863
538370,22580,2,2010-12-12 11:06:00.000000,16923
538688,22722,8,2010-12-14 09:50:00.000000,14829
541215,21870,12,2011-01-14 13:42:00.000000,14329
541286,21498,25,2011-01-17 13:08:00.000000,13982
536847,84347,6,2010-12-03 09:31:00.000000,17135
537781,21983,1,2010-12-08 12:46:00.000000,17341
540033,21904,2,2011-01-04 14:12:00.000000,13680
540552,22696,6,2011-01-10 09:44:00.000000,16350
538371,21807,10,2010-12-12 11:07:00.000000,15570
537374,84558A,2,2010-12-06 12:55:00.000000,17259
538308,22553,24,2010-12-10 13:29:00.000000,14107
538077,21172,5,2010-12-09 14:19:00.000000,14667
536412,22568,3,2010-12-01 11:49:00.000000,17920
537659,22188,1008,2010-12-07 16:43:00.000000,18102
539419,79067,50,2010-12-17 14:10:00.000000,12431
539653,84692,10,2010-12-20 16:50:00.000000,13564
536874,84925D,1,2010-12-03 11:35:00.000000,16891
540477,85034B,12,2011-01-07 14:49:00.000000,13233
540240,85159A,12,2011-01-05 15:09:00.000000,17585
536580,22966,12,2010-12-01 16:17:00.000000,17690
538011,84991,7,2010-12-09 12:24:00.000000,14896
538890,84992,5,2010-12-14 16:39:00.000000,12867
537604,20971,12,2010-12-07 13:01:00.000000,13488
538634,85123A,4,2010-12-13 13:28:00.000000,14085
538807,21258,1,2010-12-14 12:06:00.000000,17194
540798,22149,6,2011-01-11 12:11:00.000000,17365
539088,22352,12,2010-12-16 09:45:00.000000,13093
536529,22487,2,2010-12-01 13:20:00.000000,14237
540099,22728,3,2011-01-04 16:41:00.000000,15808
541103,22175,6,2011-01-13 14:24:00.000000,14215
537208,22531,3,2010-12-05 15:12:00.000000,15889
536390,22962,48,2010-12-01 10:19:00.000000,17511
537374,22443,3,2010-12-06 12:55:00.000000,17259
538354,20970,8,2010-12-10 15:45:00.000000,16873
538378,22374,2,2010-12-12 11:26:00.000000,14577
538065,22111,3,2010-12-09 13:57:00.000000,13982
537051,22804,2,2010-12-05 11:12:00.000000,15708
540316,21894,12,2011-01-06 13:00:00.000000,16676
541575,21243,2,2011-01-19 13:21:00.000000,15311
536531,21506,24,2010-12-01 13:23:00.000000,15485
538518,84970L,6,2010-12-12 16:14:00.000000,14505
536408,21212,24,2010-12-01 11:41:00.000000,14307
538814,22834,2,2010-12-14 12:30:00.000000,15983
538896,22782,4,2010-12-15 09:09:00.000000,16145
540700,22176,12,2011-01-11 09:47:00.000000,12393
538008,22897,10,2010-12-09 12:17:00.000000,12683
539663,21161,2,2010-12-21 10:26:00.000000,17961
537034,21559,6,2010-12-03 17:20:00.000000,13081
537208,22428,1,2010-12-05 15:12:00.000000,15889
540803,22722,3,2011-01-11 12:30:00.000000,14669
539294,17012F,1,2010-12-16 16:45:00.000000,15532
536396,21068,6,2010-12-01 10:51:00.000000,17850
540098,21623,1,2011-01-04 15:50:00.000000,16241
540458,85014B,3,2011-01-07 12:28:00.000000,12501
538453,22195,4,2010-12-12 12:26:00.000000,16779
537219,22865,3,2010-12-05 15:47:00.000000,14081
536398,22752,6,2010-12-01 10:52:00.000000,13448
540979,84792,6,2011-01-12 15:06:00.000000,15727
538645,22837,4,2010-12-13 14:52:00.000000,13269
540357,84375,24,2011-01-06 15:14:00.000000,13093
539579,21428,1,2010-12-20 12:51:00.000000,16713
537421,22150,1,2010-12-06 15:25:00.000000,17218
537605,21470,4,2010-12-07 13:13:00.000000,16221
540566,22672,3,2011-01-10 10:58:00.000000,17811
537754,22071,2,2010-12-08 11:16:00.000000,16081
537458,84030E,4,2010-12-07 09:55:00.000000,17091
537653,22107,1,2010-12-07 15:54:00.000000,17897
538907,22179,4,2010-12-15 10:40:00.000000,15373
537955,22355,1,2010-12-09 11:28:00.000000,16782
537623,22746,1,2010-12-07 14:31:00.000000,15858
540523,22625,1,2011-01-09 12:51:00.000000,13069
539281,22832,2,2010-12-16 15:45:00.000000,18176
537852,20802,6,2010-12-08 15:56:00.000000,17340
539016,22569,8,2010-12-15 13:49:00.000000,13418
537374,21724,1,2010-12-06 12:55:00.000000,17259
540550,21710,4,2011-01-10 09:11:00.000000,12539
538167,22518,2,2010-12-09 18:58:00.000000,14713
536395,21484,8,2010-12-01 10:47:00.000000,13767
537037,21034,2,2010-12-05 10:03:00.000000,17243
536540,22492,36,2010-12-01 14:05:00.000000,14911
541682,22715,12,2011-01-20 15:00:00.000000,14770
541414,85152,1,2011-01-17 16:14:00.000000,18212
540060,22507,4,2011-01-04 14:40:00.000000,14732
538379,85049G,1,2010-12-12 11:26:00.000000,17126
538827,84356,24,2010-12-14 12:59:00.000000,14298
537754,85123A,3,2010-12-08 11:16:00.000000,16081
537204,21802,15,2010-12-05 14:45:00.000000,15555
537781,21429,1,2010-12-08 12:46:00.000000,17341
540859,22904,2,2011-01-12 10:58:00.000000,17965
540979,22953,6,2011-01-12 15:06:00.000000,15727
539461,82494L,6,2010-12-19 10:21:00.000000,17243
538421,20664,2,2010-12-12 12:08:00.000000,17917
539042,20971,12,2010-12-15 15:37:00.000000,15062
536946,84879,16,2010-12-03 12:28:00.000000,13013
540372,21679,24,2011-01-06 16:41:00.000000,13081
541414,21078,1,2011-01-17 16:14:00.000000,18212
539760,21054,2,2010-12-21 17:16:00.000000,17400
541631,21094,12,2011-01-20 10:48:00.000000,12637
538799,22111,3,2010-12-14 11:48:00.000000,15039
539988,22413,2,2010-12-23 16:06:00.000000,18116
538894,22299,24,2010-12-14 17:22:00.000000,16161
540359,21915,12,2011-01-06 15:29:00.000000,18041
539654,20682,6,2010-12-20 17:05:00.000000,17340
538529,22837,4,2010-12-13 10:24:00.000000,14290
537629,21098,24,2010-12-07 15:03:00.000000,17419
537207,22069,1,2010-12-05 15:06:00.000000,17402
541262,21755,1,2011-01-16 15:50:00.000000,18069
539442,22112,6,2010-12-17 15:39:00.000000,16558
538992,22111,5,2010-12-15 11:56:00.000000,15950
537888,22501,2,2010-12-09 10:04:00.000000,15358
C536548,22654,-1,2010-12-01 14:33:00.000000,12472
C538084,22860,-6,2010-12-09 14:42:00.000000,12649
540278,21484,1,2011-01-06 12:31:00.000000,15719
537393,22169,8,2010-12-06 13:59:00.000000,13089
537137,22379,20,2010-12-05 12:43:00.000000,16327
539240,85169A,12,2010-12-16 13:15:00.000000,15194
538108,22667,6,2010-12-09 15:23:00.000000,17456
540023,22386,20,2011-01-04 12:58:00.000000,15039
538095,22914,1,2010-12-09 14:55:00.000000,17097
541576,22851,2,2011-01-19 13:32:00.000000,17097
541521,35004C,6,2011-01-19 09:45:00.000000,15298
536381,37444C,1,2010-12-01 09:41:00.000000,15311
537789,48138,10,2010-12-08 12:49:00.000000,14051
538053,47480,96,2010-12-09 13:34:00.000000,15856
538163,22679,1,2010-12-09 17:27:00.000000,17841
538449,21164,3,2010-12-12 12:24:00.000000,17085
537773,22382,1,2010-12-08 12:36:00.000000,16016
536464,90200C,1,2010-12-01 12:23:00.000000,17968
537387,46000P,2,2010-12-06 13:34:00.000000,13468
540976,22394,12,2011-01-12 15:00:00.000000,12652
541138,POST,6,2011-01-14 10:42:00.000000,12553
540957,20674,5,2011-01-12 13:30:00.000000,15311
539303,22960,12,2010-12-16 17:34:00.000000,16684
539018,20914,12,2010-12-15 14:00:00.000000,16134
540019,21407,3,2011-01-04 12:18:00.000000,12957
C537684,22301,-1,2010-12-08 10:18:00.000000,14901
541289,20754,1,2011-01-17 13:23:00.000000,14606
538917,22113,2,2010-12-15 10:57:00.000000,17449
540985,21586,12,2011-01-12 15:48:00.000000,17389
536412,20728,3,2010-12-01 11:49:00.000000,17920
536986,22409,12,2010-12-03 14:40:00.000000,16140
539447,22666,6,2010-12-17 16:00:00.000000,12395
537258,21291,32,2010-12-06 11:16:00.000000,17227
536382,22798,8,2010-12-01 09:45:00.000000,16098
538722,21135,8,2010-12-14 11:12:00.000000,17975
538875,22400,12,2010-12-14 15:18:00.000000,13756
537446,20782,4,2010-12-07 09:13:00.000000,18055
539007,21040,2,2010-12-15 13:00:00.000000,17894
537208,22633,2,2010-12-05 15:12:00.000000,15889
C540386,22666,-1,2011-01-06 17:57:00.000000,12417
536857,85049B,4,2010-12-03 10:33:00.000000,16883
538533,22295,24,2010-12-13 10:31:00.000000,14796
537880,22805,12,2010-12-09 09:14:00.000000,12963
C539066,37449,-1,2010-12-15 16:54:00.000000,17912
537265,21499,25,2010-12-06 11:26:00.000000,15919
538051,85114C,11,2010-12-09 13:24:00.000000,18041
537422,22736,1,2010-12-06 15:27:00.000000,17812
537826,21578,2,2010-12-08 14:38:00.000000,15581
539160,84819,16,2010-12-16 11:43:00.000000,16746
538633,21865,1,2010-12-13 13:28:00.000000,16726
536412,22077,2,2010-12-01 11:49:00.000000,17920
539374,82486,2,2010-12-17 11:40:00.000000,14769
540169,22220,1,2011-01-05 12:20:00.000000,14527
538171,21327,2,2010-12-09 20:01:00.000000,17530
541269,22328,6,2011-01-17 11:01:00.000000,12626
536560,22418,96,2010-12-01 15:00:00.000000,13093
538852,22810,3,2010-12-14 13:33:00.000000,17372
539663,22835,1,2010-12-21 10:26:00.000000,17961
539636,22849,4,2010-12-20 15:15:00.000000,12481
541015,22855,12,2011-01-13 11:57:00.000000,16315
541683,22331,5,2011-01-20 15:01:00.000000,14085
537457,21174,48,2010-12-07 09:51:00.000000,17511
537815,22867,12,2010-12-08 13:49:00.000000,17676
541489,22507,2,2011-01-18 13:38:00.000000,15023
540533,85099C,3,2011-01-09 14:12:00.000000,15005
539502,21967,24,2010-12-20 11:14:00.000000,14099
538157,22738,5,2010-12-09 16:57:00.000000,17576
540021,22694,1,2011-01-04 12:51:00.000000,17841
537462,22418,12,2010-12-07 10:06:00.000000,17228
537216,22476,4,2010-12-05 15:40:00.000000,15502
537658,22188,36,2010-12-07 16:43:00.000000,18102
537868,21967,48,2010-12-08 16:49:00.000000,12433
C540942,37448,-1,2011-01-12 12:30:00.000000,13113
538077,21867,7,2010-12-09 14:19:00.000000,14667
538155,84849A,1,2010-12-09 16:52:00.000000,16907
540957,21242,8,2011-01-12 13:30:00.000000,15311
536538,22600,10,2010-12-01 13:54:00.000000,14594
536400,22969,12,2010-12-01 10:53:00.000000,13448
538591,85231B,24,2010-12-13 11:44:00.000000,14741
538086,85152,4,2010-12-09 14:44:00.000000,12872
537815,84029E,4,2010-12-08 13:49:00.000000,17676
536586,22730,4,2010-12-01 16:25:00.000000,18229
541500,20727,10,2011-01-18 15:25:00.000000,18041
539488,22328,12,2010-12-20 09:37:00.000000,12377
537423,21743,12,2010-12-06 15:34:00.000000,14215
538346,22915,24,2010-12-10 14:53:00.000000,17865
541123,22276,6,2011-01-14 09:52:00.000000,13385
538369,90200B,1,2010-12-12 11:06:00.000000,17251
539240,84817,24,2010-12-16 13:15:00.000000,15194
541120,POST,5,2011-01-14 09:13:00.000000,12490
539297,22471,3,2010-12-16 17:20:00.000000,17691
540509,16161U,25,2011-01-09 11:27:00.000000,14800
539039,21485,4,2010-12-15 15:00:00.000000,13124
537422,20718,10,2010-12-06 15:27:00.000000,17812
541570,21212,1440,2011-01-19 12:34:00.000000,14646
537041,35241,1,2010-12-05 10:36:00.000000,16033
538744,82583,2,2010-12-14 11:26:00.000000,15356
